Date,tendencia_1,tendencia_2,tendencia_3,Dia,DiaSemana,Mes,Media5PrimeirosDias_Smap_111,Media5PrimeirosDias_Smap_112,Media5PrimeirosDias_Smap_113,Media5PrimeirosDias_Smap_114,Media5PrimeirosDias_Smap_121,Media5PrimeirosDias_Smap_122,Media5PrimeirosDias_Smap_130,Media5PrimeirosDias_Smap_141,Media5PrimeirosDias_Smap_144,Media5PrimeirosDias_Smap_145,Media5PrimeirosDias_Smap_148,Media5PrimeirosDias_Smap_149,Media5PrimeirosDias_Smap_188,Media5PrimeirosDias_Smap_190,Media5PrimeirosDias_Smap_197,Media5PrimeirosDias_Smap_198,Media5PrimeirosDias_Smap_204,Media5PrimeirosDias_Smap_220,Media5PrimeirosDias_Smap_230,Media5PrimeirosDias_Smap_254,Media5PrimeirosDias_Smap_255,Media5PrimeirosDias_Smap_259,Media5PrimeirosDias_Smap_263,Media5PrimeirosDias_Smap_269,Media5PrimeirosDias_Smap_277,Media5PrimeirosDias_Smap_278,Media5PrimeirosDias_Smap_279,Media5PrimeirosDias_Smap_280,Media5PrimeirosDias_Smap_281,Media5PrimeirosDias_Smap_284,Media5PrimeirosDias_Smap_286,Media5PrimeirosDias_Smap_290,Media5PrimeirosDias_Smap_291,Media5PrimeirosDias_Smap_295,Media5PrimeirosDias_Smap_297,Media5PrimeirosDias_Smap_71,Media5PrimeirosDias_Smap_72,Media5PrimeirosDias_Smap_78,Media5PrimeirosDias_Smap_81,Media5PrimeirosDias_Smap_92,Media5PrimeirosDias_Smap_93,Media5PrimeirosDias_Smap_94,Media5PrimeirosDias_Smap_97,Media5PrimeirosDias_Smap_98,Media5SegundosDias_Smap_111,Media5SegundosDias_Smap_112,Media5SegundosDias_Smap_113,Media5SegundosDias_Smap_114,Media5SegundosDias_Smap_121,Media5SegundosDias_Smap_122,Media5SegundosDias_Smap_130,Media5SegundosDias_Smap_141,Media5SegundosDias_Smap_144,Media5SegundosDias_Smap_145,Media5SegundosDias_Smap_148,Media5SegundosDias_Smap_149,Media5SegundosDias_Smap_188,Media5SegundosDias_Smap_190,Media5SegundosDias_Smap_197,Media5SegundosDias_Smap_198,Media5SegundosDias_Smap_204,Media5SegundosDias_Smap_220,Media5SegundosDias_Smap_230,Media5SegundosDias_Smap_254,Media5SegundosDias_Smap_255,Media5SegundosDias_Smap_259,Media5SegundosDias_Smap_263,Media5SegundosDias_Smap_269,Media5SegundosDias_Smap_277,Media5SegundosDias_Smap_278,Media5SegundosDias_Smap_279,Media5SegundosDias_Smap_280,Media5SegundosDias_Smap_281,Media5SegundosDias_Smap_284,Media5SegundosDias_Smap_286,Media5SegundosDias_Smap_290,Media5SegundosDias_Smap_291,Media5SegundosDias_Smap_295,Media5SegundosDias_Smap_297,Media5SegundosDias_Smap_71,Media5SegundosDias_Smap_72,Media5SegundosDias_Smap_78,Media5SegundosDias_Smap_81,Media5SegundosDias_Smap_92,Media5SegundosDias_Smap_93,Media5SegundosDias_Smap_94,Media5SegundosDias_Smap_97,Media5SegundosDias_Smap_98,MediaRestante_Smap_111,MediaRestante_Smap_112,MediaRestante_Smap_113,MediaRestante_Smap_114,MediaRestante_Smap_121,MediaRestante_Smap_122,MediaRestante_Smap_130,MediaRestante_Smap_141,MediaRestante_Smap_144,MediaRestante_Smap_145,MediaRestante_Smap_148,MediaRestante_Smap_149,MediaRestante_Smap_188,MediaRestante_Smap_190,MediaRestante_Smap_197,MediaRestante_Smap_198,MediaRestante_Smap_204,MediaRestante_Smap_220,MediaRestante_Smap_230,MediaRestante_Smap_254,MediaRestante_Smap_255,MediaRestante_Smap_259,MediaRestante_Smap_263,MediaRestante_Smap_269,MediaRestante_Smap_277,MediaRestante_Smap_278,MediaRestante_Smap_279,MediaRestante_Smap_280,MediaRestante_Smap_281,MediaRestante_Smap_284,MediaRestante_Smap_286,MediaRestante_Smap_290,MediaRestante_Smap_291,MediaRestante_Smap_295,MediaRestante_Smap_297,MediaRestante_Smap_71,MediaRestante_Smap_72,MediaRestante_Smap_78,MediaRestante_Smap_81,MediaRestante_Smap_92,MediaRestante_Smap_93,MediaRestante_Smap_94,MediaRestante_Smap_97,MediaRestante_Smap_98,VazaoNatural_Posto_111,VazaoNatural_Posto_112,VazaoNatural_Posto_113,VazaoNatural_Posto_114,VazaoNatural_Posto_121,VazaoNatural_Posto_122,VazaoNatural_Posto_130,VazaoNatural_Posto_141,VazaoNatural_Posto_144,VazaoNatural_Posto_145,VazaoNatural_Posto_148,VazaoNatural_Posto_149,VazaoNatural_Posto_183,VazaoNatural_Posto_188,VazaoNatural_Posto_190,VazaoNatural_Posto_197,VazaoNatural_Posto_198,VazaoNatural_Posto_204,VazaoNatural_Posto_220,VazaoNatural_Posto_230,VazaoNatural_Posto_254,VazaoNatural_Posto_255,VazaoNatural_Posto_259,VazaoNatural_Posto_263,VazaoNatural_Posto_269,VazaoNatural_Posto_277,VazaoNatural_Posto_278,VazaoNatural_Posto_279,VazaoNatural_Posto_280,VazaoNatural_Posto_281,VazaoNatural_Posto_284,VazaoNatural_Posto_286,VazaoNatural_Posto_290,VazaoNatural_Posto_291,VazaoNatural_Posto_295,VazaoNatural_Posto_297,VazaoNatural_Posto_71,VazaoNatural_Posto_72,VazaoNatural_Posto_78,VazaoNatural_Posto_81,VazaoNatural_Posto_92,VazaoNatural_Posto_93,VazaoNatural_Posto_94,VazaoNatural_Posto_97,VazaoNatural_Posto_98,MediaDia_BELO MONTE_arm,MediaDia_IGUAÇU_arm,MediaDia_ITAIPU_arm,MediaDia_MADEIRA_arm,MediaDia_MANAUS-AMAPÁ_arm,MediaDia_NORDESTE_arm,MediaDia_NORTE_arm,MediaDia_PARANAPANEMA_arm,MediaDia_PARANÁ_arm,MediaDia_SUDESTE_arm,MediaDia_SUL_arm,MediaDia_TELES PIRES_arm,VNA_Posto_154,VNA_Posto_255,Media5PrimeirosDias_CRH,Media5PrimeirosDias_MPR,Media5PrimeirosDias_MPR+BQOemUSB,Media5PrimeirosDias_SFR,Media5PrimeirosDias_SRM,Media5PrimeirosDias_UQMD,Media5PrimeirosDias_USBA,Media5PrimeirosDias_UTMD,Media5SegundosDias_CRH,Media5SegundosDias_MPR,Media5SegundosDias_MPR+BQOemUSB,Media5SegundosDias_SFR,Media5SegundosDias_SRM,Media5SegundosDias_UQMD,Media5SegundosDias_USBA,Media5SegundosDias_UTMD,MediaRestante_CRH,MediaRestante_MPR,MediaRestante_MPR+BQOemUSB,MediaRestante_SFR,MediaRestante_SRM,MediaRestante_UQMD,MediaRestante_USBA,MediaRestante_UTMD,Open,High,Low,Close,Return,Output,alta,baixa
2020-07-24,alta,alta,alta,24,5,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.492,0.0,0.0,0.0,0.0,50.138,4.248,21.678,0.0,226.948,82.116,118.408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.562,0.0,0.0,0.0,0.0,47.148,3.934,20.426,0.0,195.54,71.668,102.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.425,0.0,0.0,0.0,0.0,45.025,3.685,19.475,0.0,184.7,64.245,95.535,0.0,0.0,407.407846,411.829595,451.081991,480.054352,30.43806,33.794843,248.854078,229.168357,368.941079,58.887778,323.416367,76.933367,32.383488,28.841889,221.82183,17.885719,38.056811,1259.572203,198.367744,667.497103,33.1486,19.46778,42.355219,60.587665,501.150873,209.007906,33.240358,81.783139,1255.738879,62.089946,382.808391,57.739304,1371.343728,115.182,59.71584,1258.447065,47.626432,51.805853,474.488135,647.804315,1127.421775,114.861062,1632.608954,357.598806,217.001111,101.2,45.8,0.0,66.6,54.2,83.8,83.5,37.2,53.2,43.1,79.1,0.0,87.67,19.47,930.0,1116.2,1391.2,970.4,718.0,50.2,899.2,479.8,977.6,1077.0,1303.6,961.0,744.0,48.8,878.0,480.2,940.06,1056.04,1268.28,968.7,847.64,49.94,878.24,591.58,88.0,89.0,87.0,89.0,-2.0,0.0,1,0
2020-07-27,alta,alta,alta,27,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.876,0.0,0.0,0.0,0.0,47.216,3.78,19.002,0.0,178.364,76.21,119.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.274,0.0,0.0,0.0,0.0,44.612,3.454,17.89,0.0,160.606,63.454,108.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.41,0.0,0.0,0.0,0.0,42.505,3.23,16.79,0.0,147.79,56.86,102.06,0.0,0.0,414.857133,415.740112,444.856135,479.576512,30.879101,34.275358,231.908131,227.318385,358.402306,56.500272,313.434644,78.051266,37.962004,30.660548,226.352441,17.769878,36.448058,1396.957078,162.329936,609.569461,34.12896,19.50602,42.780415,55.847378,412.58364,194.869146,34.102993,78.745789,1399.508699,61.572722,296.430873,53.4095,1471.841037,96.182,64.128,1408.907149,45.620099,49.406472,423.962176,591.471311,802.932591,95.721021,1171.022199,275.974135,155.545486,100.0,45.0,0.0,64.9,54.2,83.0,83.1,37.0,52.6,42.9,78.3,0.0,87.02,18.91,963.0,1067.6,1339.0,966.8,732.0,52.6,878.8,480.0,969.0,1096.8,1303.0,950.0,753.0,50.6,903.6,475.8,968.22,1078.5,1286.52,968.34,848.54,50.94,896.72,599.28,90.0,92.0,89.0,91.0,-2.0,0.0,1,0
2020-07-28,alta,baixa,baixa,28,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.658,0.0,0.0,0.0,0.0,46.56,3.806,19.768,0.0,192.168,82.68,106.432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.664,0.0,0.0,0.0,0.0,43.714,3.45,18.34,0.0,168.904,66.99,97.224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.855,0.0,0.0,0.0,0.0,41.485,3.22,17.125,0.0,152.3,59.035,91.39,0.0,0.0,327.726704,334.562514,404.630282,460.905485,27.846715,31.960059,229.927724,227.940072,360.183548,54.056432,315.740064,77.674893,40.015138,30.965258,208.985236,18.001959,36.719476,1388.475615,142.941723,600.603587,38.1502,19.91778,43.402785,54.17644,382.104577,195.347189,32.738436,78.510461,1393.39416,61.580789,279.322136,53.361604,1449.142136,95.182,64.051506,1405.135055,45.028926,48.98217,409.914233,571.940276,765.277505,80.485234,1084.993522,261.737808,140.899736,100.0,44.4,0.0,64.5,54.4,82.7,82.8,37.1,52.3,42.8,77.7,0.0,87.19,19.32,974.6,1070.0,1319.2,965.6,738.0,53.4,876.0,479.8,964.4,1094.4,1309.2,943.4,752.0,50.4,914.8,500.6,939.16,1048.86,1258.34,968.02,848.52,49.78,868.54,599.34,92.0,93.4,91.0,93.0,0.6500000000000057,1.0,1,0
2020-07-29,baixa,alta,alta,29,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.366,0.0,0.0,0.0,0.0,45.446,3.806,19.462,0.0,165.898,67.474,108.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.226,0.0,0.0,0.0,0.0,42.538,3.426,18.008,0.0,148.214,57.21,97.624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.61,0.0,0.0,0.0,0.0,40.26,3.2,16.98,0.0,139.37,51.855,92.635,0.0,0.0,449.442367,447.96306,537.304023,663.707481,34.152369,35.918525,227.139716,225.687317,358.626943,51.610259,314.329439,77.582675,37.256796,34.421857,193.982241,17.349881,35.918598,1329.370609,144.140162,596.519675,42.3416,18.92752,42.5946,51.824308,363.358106,194.61336,32.959191,75.904362,1338.328495,61.049065,304.211502,51.455496,1419.855938,94.182,60.796,1353.670551,44.238679,48.368988,401.946609,558.901472,773.323363,84.850155,1055.964552,293.028824,165.141639,99.8,43.7,0.0,63.7,54.6,82.6,82.4,37.1,52.1,42.7,77.5,0.0,87.24,18.33,977.6,1077.0,1303.6,961.0,744.0,48.8,878.0,480.2,959.4,1090.8,1313.4,939.0,748.0,55.0,923.4,525.0,935.54,1050.46,1260.74,964.58,845.28,47.52,870.94,598.94,92.0,93.0,92.0,92.35,-0.6500000000000057,0.0,0,1
2020-07-30,alta,alta,alta,30,4,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.464,0.0,0.0,0.0,0.0,46.144,3.902,18.114,0.0,270.016,71.656,130.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.622,0.0,0.0,0.0,0.0,42.7,3.444,16.642,0.0,192.73,59.37,110.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.42,0.0,0.0,0.0,0.0,40.345,3.22,15.635,0.0,162.355,53.615,101.52,0.0,0.0,500.080324,503.505477,632.255599,787.434773,37.324266,39.854295,228.720257,220.055035,354.418241,54.090432,310.133011,73.922142,33.736319,38.017824,182.602875,18.002259,37.160625,1242.790732,145.79825,591.498365,49.02872,17.73508,41.785315,49.285115,348.346265,190.093419,31.792435,73.580622,1253.775562,61.057465,405.809756,56.261352,1373.210506,91.182,56.694481,1270.874547,43.981173,48.362883,397.799578,550.982754,816.169621,85.034944,1070.874121,402.166778,228.660056,100.0,43.0,0.0,63.2,54.4,82.3,82.1,36.9,51.7,42.6,77.5,0.0,86.62,18.74,976.6,1086.4,1296.4,957.6,749.0,49.4,883.0,476.8,954.4,1087.2,1313.8,932.4,745.0,55.0,927.8,551.4,939.72,1048.64,1257.0,965.14,846.14,48.42,867.68,599.16,93.0,98.0,93.0,93.0,-4.0,0.0,1,0
2020-07-31,baixa,alta,alta,31,5,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.224,0.0,0.0,0.0,0.0,45.07,3.868,17.698,0.0,259.334,71.89,146.426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.996,0.0,0.0,0.0,0.0,41.982,3.422,16.322,0.0,180.184,58.626,117.234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.155,0.0,0.0,0.0,0.0,39.705,3.2,15.315,0.0,156.525,52.69,106.73,0.0,0.0,467.728669,474.487418,598.131491,728.717627,41.252436,43.577566,233.861266,215.029781,349.468463,59.032111,305.030916,74.224307,32.172758,46.665229,187.516806,15.887219,36.358574,1134.622084,129.011441,588.269293,49.3409,17.03895,42.639167,60.885829,337.139326,181.316213,32.498693,71.213563,1147.077864,61.105146,385.189002,65.306948,1323.232407,90.182,52.797,1165.147272,43.913481,47.861327,392.937782,543.659416,915.289047,72.953975,1119.598622,357.723067,200.327713,100.5,42.4,0.0,62.6,54.6,82.1,81.9,36.8,51.5,42.5,77.4,0.0,86.45,17.94,973.0,1093.4,1297.4,955.4,753.0,50.2,892.0,476.4,950.0,1082.6,1311.2,939.2,757.6,53.4,929.2,574.2,949.96,1054.7,1259.38,964.78,846.32,48.9,869.58,599.5,94.0,97.0,93.5,97.0,-4.0,0.0,0,1
2020-08-03,baixa,baixa,baixa,3,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.182,0.0,0.0,0.0,0.0,41.294,3.344,15.486,0.0,160.338,68.086,137.608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.192,0.0,0.0,0.0,0.0,38.278,3.036,14.216,0.0,140.668,57.938,116.606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.545,0.0,0.0,0.0,0.0,35.955,2.82,13.25,0.0,132.07,52.675,108.505,0.0,0.0,317.21119,320.301154,374.166203,429.492928,37.620125,42.673266,243.905004,223.080713,355.541651,56.587938,310.983664,74.045593,31.078358,35.866295,193.652315,16.235341,37.645778,876.674779,117.505068,555.642413,97.42,16.77088,42.338511,57.581428,312.11691,165.183269,45.48235,63.87165,883.484662,61.594256,267.897311,44.091985,1107.68558,85.193131,62.132333,895.027955,39.023136,42.518225,389.782443,511.748438,751.182759,67.951684,1090.231835,250.119295,145.225208,101.2,41.4,0.0,61.0,54.6,81.7,81.2,36.6,51.1,42.3,77.1,0.0,85.61,16.77,959.4,1090.8,1313.4,939.0,748.0,55.0,923.4,525.0,985.0,1068.8,1296.2,1001.0,814.0,52.8,916.2,593.8,948.4,1053.28,1254.82,958.06,841.14,48.46,864.94,599.34,110.0,112.5,100.01,101.0,2.0,1.0,0,1
2020-08-04,alta,baixa,baixa,4,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.234,0.0,0.0,0.0,0.0,41.63,3.248,15.322,0.0,149.112,62.548,117.806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.394,0.0,0.0,0.0,0.0,38.544,2.94,14.024,0.0,134.872,54.188,102.226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.755,0.0,0.0,0.0,0.0,36.205,2.72,13.045,0.0,127.31,49.705,95.97,0.0,0.0,287.187225,290.950893,348.120019,404.349413,31.508798,36.590463,249.981417,217.252626,353.716924,56.588938,308.815218,74.002381,30.609471,36.898884,192.033715,15.773078,36.901405,886.189019,104.276841,558.567353,104.6022,16.37882,39.331252,53.496756,298.563159,157.607133,44.090045,61.519426,888.084302,61.271656,247.057106,43.563507,1033.402383,84.183,64.364148,894.869363,39.074605,42.410415,387.698831,511.592606,676.47452,59.146408,962.964494,231.739401,136.223208,101.2,40.9,0.0,60.5,54.4,81.6,81.1,36.6,50.8,42.2,76.7,0.0,85.61,16.38,954.4,1087.2,1313.8,932.4,745.0,55.0,927.8,551.4,1000.0,1063.0,1290.6,1023.4,832.8,55.0,910.6,596.2,944.8,1048.04,1249.62,954.14,838.18,48.12,859.82,599.06,100.0,104.0,98.0,99.0,4.849999999999994,1.0,1,0
2020-08-05,baixa,alta,baixa,5,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.756,0.0,0.0,0.0,0.0,41.358,3.21,15.136,0.0,145.96,59.17,111.368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.524,0.0,0.0,0.0,0.0,38.294,2.902,13.808,0.0,132.826,51.656,98.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.23,0.0,0.0,0.0,0.0,35.97,2.725,12.85,0.0,126.06,49.37,92.665,0.0,0.0,280.170069,281.953433,316.833598,354.341517,28.487808,32.678604,248.597137,212.835602,347.191657,56.587272,302.650327,72.922073,30.579137,38.569439,190.411115,15.005159,35.864165,901.977582,101.636912,564.344019,91.8458,16.38418,41.184104,50.694349,284.106884,150.031331,44.267085,59.807292,903.397898,61.861426,222.099582,41.456426,999.664395,77.183,62.72284,909.417842,37.977926,41.2735,384.467688,505.116703,618.701508,59.279149,883.267513,206.93096,120.333722,101.2,40.6,0.0,59.9,54.4,81.4,80.7,36.6,50.5,42.1,76.0,0.0,84.88,16.38,950.0,1082.6,1311.2,939.2,757.6,53.4,929.2,574.2,1016.4,1058.2,1284.8,1032.4,836.0,58.2,904.8,598.0,941.38,1049.48,1249.84,950.36,834.96,47.76,860.04,599.14,94.0,96.0,92.0,94.15,2.950000000000003,1.0,0,1
2020-08-06,baixa,baixa,baixa,6,4,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.264,0.0,0.0,0.0,0.0,40.162,3.13,14.936,0.0,141.83,59.35,106.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.926,0.0,0.0,0.0,0.0,37.08,2.874,13.684,0.0,135.67,57.078,97.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.69,0.0,0.0,0.0,0.0,36.52,2.935,14.55,0.0,188.13,74.265,112.07,0.0,0.0,243.682448,246.951083,285.972912,320.598107,31.661645,34.197804,243.899353,208.105942,340.637039,54.118099,296.768798,71.237878,30.42051,36.613628,204.216947,15.1215,35.199396,903.889837,104.384379,570.436068,78.7644,15.98752,40.723041,48.665774,269.74172,150.037665,44.432388,58.968271,906.472312,61.539826,198.975846,40.759281,976.305161,72.183,58.800333,913.527657,37.63279,40.910632,384.228949,502.964147,582.945235,61.218919,819.56386,184.85603,101.814458,101.7,40.2,0.0,59.3,54.4,81.3,80.4,36.5,50.1,42.0,75.4,0.0,84.89,15.99,958.0,1078.0,1306.8,958.2,776.4,52.4,926.8,599.2,1020.0,1057.0,1279.2,1031.4,832.8,60.4,899.2,598.4,941.88,1051.3,1250.94,946.3,832.68,47.42,861.14,599.1,95.0,95.0,90.0,91.2,5.200000000000003,1.0,0,1
2020-08-07,baixa,baixa,baixa,7,5,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.772,0.0,0.0,0.0,0.0,38.648,3.04,14.254,0.0,138.416,58.366,100.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.284,0.0,0.0,0.0,0.0,36.542,3.708,15.176,0.0,176.758,69.794,106.664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.765,0.0,0.0,0.0,0.0,42.69,4.445,26.455,0.0,431.185,127.66,163.97,0.0,0.0,263.60711,263.717882,286.995044,317.655105,31.737568,35.260603,240.399196,204.572844,335.536691,51.645926,292.025293,69.403837,30.521727,34.22499,215.825421,15.542496,35.821144,896.902467,104.963816,569.904026,70.074867,15.98988,39.567633,48.971844,262.332995,153.835456,43.494476,58.522652,900.205382,61.344802,184.992796,41.466915,975.560124,69.183,54.492358,907.982651,36.215123,39.487244,380.901483,497.853753,553.483741,61.18815,789.982823,174.106336,105.280611,101.2,39.8,0.0,58.7,54.4,81.1,80.1,36.4,49.8,41.9,74.6,0.0,84.89,15.99,971.0,1073.4,1301.8,980.8,794.2,52.4,921.8,599.0,1019.0,1061.6,1274.2,1026.8,830.6,57.0,894.2,597.0,932.74,1035.58,1238.86,941.22,829.5,47.62,849.06,599.14,87.0,89.0,84.0,86.0,9.0,1.0,0,1
